GRAPHEME	NAME	BIPA	SOUNDTYPE	GENERATED	ALIAS	NORMALIZED	DATASET	DATATYPE	FREQUENCY	URL	FEATURES	IMAGE	SOUND	NOTE
uɨ	from rounded close back to unrounded close central diphthong	uɨ	diphthong	+			napa	ts	0					
d̯ž	from voiced dental stop to voiced post-alveolar sibilant fricative cluster	d̪ʒ	cluster	+			napa	ts	0					
ã	nasalized unrounded open front vowel	ã	vowel				napa	ts	0					
iɛ̃	from unrounded close front to nasalized unrounded open-mid front diphthong	iɛ̃	diphthong	+			napa	ts	0					
ɪɛ̈	from unrounded near-close near-front to unrounded open-mid back diphthong	ɪʌ	diphthong	+			napa	ts	0					
ʔp	from voiceless glottal stop to voiceless bilabial stop cluster	ʔp	cluster	+			napa	ts	0					
ɔə	from rounded open-mid back to unrounded mid central diphthong	ɔə	diphthong	+			napa	ts	0					
ua	from rounded close back to unrounded open front diphthong	ua	diphthong	+			napa	ts	0					
ng̑	from voiced alveolar nasal to voiced palatal stop cluster	nɟ	cluster	+			napa	ts	0					
M	devoiced voiced bilabial nasal consonant	m̥	consonant				napa	ts	0					
ǰ	voiced post-alveolar sibilant affricate consonant	dʒ	consonant				napa	ts	0					
btᶴ	from voiced bilabial stop to voiceless post-alveolar sibilant affricate cluster	btʃ	cluster	+			napa	ts	0					
Nš	from devoiced voiced alveolar nasal to voiceless post-alveolar sibilant fricative cluster	n̥ʃ	cluster	+			napa	ts	0					
ʔd	from voiceless glottal stop to voiced alveolar stop cluster	ʔd	cluster	+			napa	ts	0					
n̯t̯̓	from voiced dental nasal to voiceless dental ejective stop cluster	n̪t̪ʼ	cluster	+			napa	ts	0					
ɔ̈̃ɛ̃	from nasalized rounded open-mid front to nasalized unrounded open-mid front diphthong	œ̃ɛ̃	diphthong	+			napa	ts	0					
z̃	nasalized voiced alveolar sibilant fricative consonant	z̃	consonant	+			napa	ts	0					
ẽ	nasalized unrounded close-mid front vowel	ẽ	vowel				napa	ts	0					
æu	from unrounded near-open front to rounded close back diphthong	æu	diphthong	+			napa	ts	0					
aɔ	from unrounded open front to rounded open-mid back diphthong	aɔ	diphthong	+			napa	ts	0					
ř	devoiced voiced alveolar tap consonant	ɾ	consonant				napa	ts	0					
ëi	from unrounded close-mid back to unrounded close front diphthong	ɤi	diphthong	+			napa	ts	0					
əï̃	from unrounded mid central to nasalized unrounded close back diphthong	əɯ̃	diphthong	+			napa	ts	0					
k̃	nasalized voiceless velar stop consonant	k̃	consonant	+			napa	ts	0					
aɨ	from unrounded open front to unrounded close central diphthong	aɨ	diphthong	+			napa	ts	0					
ɔɪ	from rounded open-mid back to unrounded near-close near-front diphthong	ɔɪ	diphthong	+			napa	ts	0					
ü̃ɔ̈	from nasalized rounded close front to rounded open-mid front diphthong	ỹœ	diphthong	+			napa	ts	0					
iæ	from unrounded close front to unrounded near-open front diphthong	iæ	diphthong	+			napa	ts	0					
nz	from voiced alveolar nasal to voiced alveolar sibilant fricative cluster	nz	cluster	+			napa	ts	0					
l	voiced alveolar lateral approximant consonant	l	consonant				napa	ts	0					
bɦ	from voiced bilabial stop to voiced glottal fricative cluster	bɦ	cluster	+			napa	ts	0					
nθ	from voiced alveolar nasal to voiceless dental fricative cluster	nθ	cluster	+			napa	ts	0					
bx̯	from voiced bilabial stop to voiceless palatal sibilant fricative cluster	bç	cluster	+			napa	ts	0					
dᶻ̃	nasalized voiced alveolar sibilant affricate consonant	dz̃	consonant	+			napa	ts	0					
əi	from unrounded mid central to unrounded close front diphthong	əi	diphthong	+			napa	ts	0					
ãĩ	from nasalized unrounded open front to nasalized unrounded close front diphthong	ãĩ	diphthong	+			napa	ts	0					
ŋ̇q	from voiced uvular nasal to voiceless uvular stop cluster	ɴq	cluster	+			napa	ts	0					
iu	from unrounded close front to rounded close back diphthong	iu	diphthong	+			napa	ts	0					
x	voiceless velar fricative consonant	x	consonant				napa	ts	0					
ɔᴜ̈	from rounded open-mid back to rounded near-close near-front diphthong	ɔʏ	diphthong	+			napa	ts	0					
ɪɛ	from unrounded near-close near-front to unrounded open-mid front diphthong	ɪɛ	diphthong	+			napa	ts	0					
aï̃	from unrounded open front to nasalized unrounded close back diphthong	aɯ̃	diphthong	+			napa	ts	0					
ë	unrounded close-mid back vowel	ɤ	vowel				napa	ts	0					
ɛə	from unrounded open-mid front to unrounded mid central diphthong	ɛə	diphthong	+			napa	ts	0					
üɔ̈	from rounded close front to rounded open-mid front diphthong	yœ	diphthong	+			napa	ts	0					
ɨ	unrounded close central vowel	ɨ	vowel				napa	ts	0					
ñk̯̓	from voiced palatal nasal to voiceless palatal ejective stop cluster	ɲcʼ	cluster	+			napa	ts	0					
t	voiceless alveolar stop consonant	t	consonant				napa	ts	0					
ũã	from nasalized rounded close back to nasalized unrounded open front diphthong	ũã	diphthong	+			napa	ts	0					
bdᶻ	from voiced bilabial stop to voiced alveolar sibilant affricate cluster	bdz	cluster	+			napa	ts	0					
v	voiced labio-dental fricative consonant	v	consonant				napa	ts	0					
aü	from unrounded open front to rounded close front diphthong	ay	diphthong	+			napa	ts	0					
õũ	from nasalized rounded close-mid back to nasalized rounded close back diphthong	õũ	diphthong	+			napa	ts	0					
pt	from voiceless bilabial stop to voiceless alveolar stop cluster	pt	cluster	+			napa	ts	0					
ʌ̃	nasalized unrounded open-mid central vowel	ɜ̃	vowel				napa	ts	0					
æɪ	from unrounded near-open front to unrounded near-close near-front diphthong	æɪ	diphthong	+			napa	ts	0					
üɛ	from rounded close front to unrounded open-mid front diphthong	yɛ	diphthong	+			napa	ts	0					
z̯	voiced dental sibilant fricative consonant	z̪	consonant				napa	ts	0					
ɨu	from unrounded close central to rounded close back diphthong	ɨu	diphthong	+			napa	ts	0					
g̑ɦ	from voiced palatal stop to voiced glottal fricative cluster	ɟɦ	cluster	+			napa	ts	0					
ƛ	voiceless alveolar lateral affricate consonant	tɬ	consonant		+		napa	ts	0					
ɦ̃	nasalized voiced glottal fricative consonant	ɦ̃	consonant	+			napa	ts	0					
ɛ̈i	from unrounded open-mid back to unrounded close front diphthong	ʌi	diphthong	+			napa	ts	0					
üĩ	from rounded close front to nasalized unrounded close front diphthong	yĩ	diphthong	+			napa	ts	0					
ř̃	nasalized devoiced voiced alveolar tap consonant	ɾ̃	consonant	+			napa	ts	0					
b̃	nasalized voiced bilabial stop consonant	b̃	consonant	+			napa	ts	0					
r̃̃	nasalized voiced alveolar trill consonant	r̃	consonant	+			napa	ts	0					
x̣	voiceless uvular fricative consonant	χ	consonant		+		napa	ts	0					
ɑ̃ɔ̃	from nasalized unrounded open back to nasalized rounded open-mid back diphthong	ɑ̃ɔ̃	diphthong	+			napa	ts	0					
ṃð	from voiced labio-dental nasal to voiced dental fricative cluster	ɱð	cluster	+			napa	ts	0					
k̯š	from voiceless palatal stop to voiceless post-alveolar sibilant fricative cluster	cʃ	cluster	+			napa	ts	0					
ɛo	from unrounded open-mid front to rounded close-mid back diphthong	ɛo	diphthong	+			napa	ts	0					
ʔt	from voiceless glottal stop to voiceless alveolar stop cluster	ʔt	cluster	+			napa	ts	0					
ɨa	from unrounded close central to unrounded open front diphthong	ɨa	diphthong	+			napa	ts	0					
y̓	voiced palatal ejective approximant consonant	j’	consonant	+			napa	ts	0					
W	devoiced voiced labialized-velar approximant consonant	w̥	consonant	+			napa	ts	0					
ptˢ	from voiceless bilabial stop to voiceless alveolar sibilant affricate cluster	pts	cluster	+			napa	ts	0					
t̓	voiceless alveolar ejective stop consonant	tʼ	consonant				napa	ts	0					
ɔo	from rounded open-mid back to rounded close-mid back diphthong	ɔo	diphthong	+			napa	ts	0					
ɔe	from rounded open-mid back to unrounded close-mid front diphthong	ɔe	diphthong	+			napa	ts	0					
k̯	voiceless palatal stop consonant	c	consonant				napa	ts	0					
ə̃ũ	from nasalized unrounded mid central to nasalized rounded close back diphthong	ə̃ũ	diphthong	+			napa	ts	0					
əũ	from unrounded mid central to nasalized rounded close back diphthong	əũ	diphthong	+			napa	ts	0					
ŋ̓	voiced velar ejective nasal consonant	ŋ’	consonant	+			napa	ts	0					
ə̃	nasalized unrounded mid central vowel	ə̃	vowel		+		napa	ts	0					
tˢ	voiceless alveolar sibilant affricate consonant	ts	consonant		+		napa	ts	0					
h̃	nasalized voiceless glottal fricative consonant	h̃	consonant				napa	ts	0					
əɨ	from unrounded mid central to unrounded close central diphthong	əɨ	diphthong	+			napa	ts	0					
aᴜ	from unrounded open front to rounded near-close near-back diphthong	aʊ	diphthong	+			napa	ts	0					
ṃv	from voiced labio-dental nasal to voiced labio-dental fricative cluster	ɱv	cluster	+			napa	ts	0					
nd̓	from voiced alveolar nasal to voiced dental implosive cluster	nɗ	cluster	+			napa	ts	0					
ɔi	from rounded open-mid back to unrounded close front diphthong	ɔi	diphthong	+			napa	ts	0					
n̯d̯	from voiced dental nasal to voiced dental stop cluster	n̪d̪	cluster	+			napa	ts	0					
ṛ	voiced retroflex approximant consonant	ɻ	consonant				napa	ts	0					
iẽ	from unrounded close front to nasalized unrounded close-mid front diphthong	iẽ	diphthong	+			napa	ts	0					
ᴜɔ	from rounded near-close near-back to rounded open-mid back diphthong	ʊɔ	diphthong	+			napa	ts	0					
q	voiceless uvular stop consonant	q	consonant				napa	ts	0					
ʔk	from voiceless glottal stop to voiceless velar stop cluster	ʔk	cluster	+			napa	ts	0					
t̓ᶴ	voiceless post-alveolar ejective sibilant affricate consonant	tʃʼ	consonant		+		napa	ts	0					
ṃ	voiced labio-dental nasal consonant	ɱ	consonant				napa	ts	0					
üi	from rounded close front to unrounded close front diphthong	yi	diphthong	+			napa	ts	0					
uɛ̃	from rounded close back to nasalized unrounded open-mid front diphthong	uɛ̃	diphthong	+			napa	ts	0					
tz	from voiceless alveolar stop to voiced alveolar sibilant fricative cluster	tz	cluster	+			napa	ts	0					
ʉu	from rounded close central to rounded close back diphthong	ʉu	diphthong	+			napa	ts	0					
ö̃	nasalized rounded mid front vowel	ø̞̃	vowel				napa	ts	0					
ṃf	from voiced labio-dental nasal to voiceless labio-dental fricative cluster	ɱf	cluster	+			napa	ts	0					
oᴜ̃	from rounded close-mid back to nasalized rounded near-close near-back diphthong	oʊ̃	diphthong	+			napa	ts	0					
üe	from rounded close front to unrounded close-mid front diphthong	ye	diphthong	+			napa	ts	0					
Y	devoiced voiced palatal approximant consonant	j̊	consonant		+		napa	ts	0					
kf	from voiceless velar stop to voiceless labio-dental fricative cluster	kf	cluster	+			napa	ts	0					
ḍɦ	from voiced retroflex stop to voiced glottal fricative cluster	ɖɦ	cluster	+			napa	ts	0					
əɒ	from unrounded mid central to rounded open back diphthong	əɒ	diphthong	+			napa	ts	0					
ġ̓	voiced uvular implosive consonant	ʛ	consonant				napa	ts	0					
ndᶻ	from voiced alveolar nasal to voiced alveolar sibilant affricate cluster	ndz	cluster	+			napa	ts	0					
au	from unrounded open front to rounded close back diphthong	au	diphthong	+			napa	ts	0					
oi	from rounded close-mid back to unrounded close front diphthong	oi	diphthong	+			napa	ts	0					
uɑ	from rounded close back to unrounded open back diphthong	uɑ	diphthong	+			napa	ts	0					
oa	from rounded close-mid back to unrounded open front diphthong	oa	diphthong	+			napa	ts	0					
ɑᴜ	from unrounded open back to rounded near-close near-back diphthong	ɑʊ	diphthong	+			napa	ts	0					
d̯z	from voiced dental stop to voiced alveolar sibilant fricative cluster	d̪z	cluster	+			napa	ts	0					
ʉi	from rounded close central to unrounded close front diphthong	ʉi	diphthong	+			napa	ts	0					
eɔ	from unrounded close-mid front to rounded open-mid back diphthong	eɔ	diphthong	+			napa	ts	0					
oᴜ	from rounded close-mid back to rounded near-close near-back diphthong	oʊ	diphthong	+			napa	ts	0					
ṣ	voiceless retroflex sibilant fricative consonant	ʂ	consonant				napa	ts	0					
ṽ	nasalized voiced labio-dental fricative consonant	ṽ	consonant	+			napa	ts	0					
ŋk̓	from voiced velar nasal to voiceless velar ejective stop cluster	ŋkʼ	cluster	+			napa	ts	0					
ᴜ̈	rounded near-close near-front vowel	ʏ	vowel				napa	ts	0					
uo	from rounded close back to rounded close-mid back diphthong	uo	diphthong	+			napa	ts	0					
ʌ	unrounded open-mid central vowel	ɜ	vowel				napa	ts	0					
ɔa	from rounded open-mid back to unrounded open front diphthong	ɔa	diphthong	+			napa	ts	0					
qˣ̣	voiceless uvular affricate consonant	qχ	consonant		+		napa	ts	0					
ɛ̈	unrounded open-mid back vowel	ʌ	vowel				napa	ts	0					
ɛ	unrounded open-mid front vowel	ɛ	vowel				napa	ts	0					
ʉ	rounded close central vowel	ʉ	vowel				napa	ts	0					
ɛu	from unrounded open-mid front to rounded close back diphthong	ɛu	diphthong	+			napa	ts	0					
ÿ̃	nasalized voiced labialized-palatal approximant consonant	ɥ̃	consonant	+			napa	ts	0					
o	rounded close-mid back vowel	o	vowel				napa	ts	0					
bd̓	from voiced bilabial stop to voiced dental implosive cluster	bɗ	cluster	+			napa	ts	0					
ŋ̇	voiced uvular nasal consonant	ɴ	consonant				napa	ts	0					
io	from unrounded close front to rounded close-mid back diphthong	io	diphthong	+			napa	ts	0					
k	voiceless velar stop consonant	k	consonant				napa	ts	0					
n̓	voiced alveolar ejective nasal consonant	n’	consonant	+			napa	ts	0					
n̯s̯	from voiced dental nasal to voiceless dental sibilant fricative cluster	n̪s̪	cluster	+			napa	ts	0					
bᵛ	voiced labio-dental affricate consonant	bv	consonant				napa	ts	0					
t̯ɦ	from voiceless dental stop to voiced glottal fricative cluster	t̪ɦ	cluster	+			napa	ts	0					
nt	from voiced alveolar nasal to voiceless alveolar stop cluster	nt	cluster	+			napa	ts	0					
ɪ	unrounded near-close near-front vowel	ɪ	vowel				napa	ts	0					
kɦ	from voiceless velar stop to voiced glottal fricative cluster	kɦ	cluster	+			napa	ts	0					
ᴜ̃	nasalized rounded near-close near-back vowel	ʊ̃	vowel				napa	ts	0					
ɨi	from unrounded close central to unrounded close front diphthong	ɨi	diphthong	+			napa	ts	0					
ŋ̇̓	voiced uvular ejective nasal consonant	ɴ’	consonant	+			napa	ts	0					
uə	from rounded close back to unrounded mid central diphthong	uə	diphthong	+			napa	ts	0					
ïə	from unrounded close back to unrounded mid central diphthong	ɯə	diphthong	+			napa	ts	0					
f	voiceless labio-dental fricative consonant	f	consonant				napa	ts	0					
dᶞ	voiced dental affricate consonant	dð	consonant		+		napa	ts	0					
mbᵛ	from voiced bilabial nasal to voiced labio-dental affricate cluster	mbv	cluster	+			napa	ts	0					
iæ̃	from unrounded close front to nasalized unrounded near-open front diphthong	iæ̃	diphthong	+			napa	ts	0					
G	voiced uvular stop consonant	ɢ	consonant				napa	ts	0					
ᴜi	from rounded near-close near-back to unrounded close front diphthong	ʊi	diphthong	+			napa	ts	0					
ɛ̈̃	nasalized unrounded open-mid back vowel	ʌ̃	vowel				napa	ts	0					
dβ	from voiced alveolar stop to voiced bilabial fricative cluster	dβ	cluster	+			napa	ts	0					
ɛɪ	from unrounded open-mid front to unrounded near-close near-front diphthong	ɛɪ	diphthong	+			napa	ts	0					
tɦ	from voiceless alveolar stop to voiced glottal fricative cluster	tɦ	cluster	+			napa	ts	0					
k̯̓	voiceless palatal ejective stop consonant	cʼ	consonant				napa	ts	0					
β̃	nasalized voiced bilabial fricative consonant	β̃	consonant	+			napa	ts	0					
ṭ	voiceless retroflex stop consonant	ʈ	consonant				napa	ts	0					
ïɑ	from unrounded close back to unrounded open back diphthong	ɯɑ	diphthong	+			napa	ts	0					
ɑe	from unrounded open back to unrounded close-mid front diphthong	ɑe	diphthong	+			napa	ts	0					
pɦ	from voiceless bilabial stop to voiced glottal fricative cluster	pɦ	cluster	+			napa	ts	0					
iɑ	from unrounded close front to unrounded open back diphthong	iɑ	diphthong	+			napa	ts	0					
Ñš	from devoiced voiced palatal nasal to voiceless post-alveolar sibilant fricative cluster	ɲ̊ʃ	cluster	+			napa	ts	0					
oɪ	from rounded close-mid back to unrounded near-close near-front diphthong	oɪ	diphthong	+			napa	ts	0					
tᶿ	voiceless dental affricate consonant	tθ	consonant		+		napa	ts	0					
ʔb	from voiceless glottal stop to voiced bilabial stop cluster	ʔb	cluster	+			napa	ts	0					
æ̃	nasalized unrounded near-open front vowel	æ̃	vowel				napa	ts	0					
